game_id,competition_id_x,season,round,date_x,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_name,away_club_name,aggregate,competition_type,game_event_id,minute,type_y,player_id_y,description,player_in_id,player_assist_id,appearance_id,player_id,date,yellow_cards,red_cards,goals,assists,minutes_played,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,position_y,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name
2225803,GB1,2012,37. Matchday,2013-05-11,1,2,16.0,3.0,Paul Lambert,Rafael Benatez,Villa Park,42084.0,Lee Mason,Aston Villa Football Club,Chelsea Football Club,01:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2225803_61575,61575,2013-05-11,0,0,0,0,90,Eric Lichaj,2020,6646,eric-lichaj,United States,1988-11-17,Right-Back,Defender,right,180.0,4489216.076402706,2000000.0,2024-06-30,Unique Sports Group
2231396,L1,2012,6. Matchday,2012-09-29,0,0,9.0,18.0,Markus Babbel,Markus Weinzierl,PreZero Arena,22000.0,Markus Schmidt,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,FC Augsburg 1907,00:00:00,domestic_league,bf2f60fe5ee2aa7cdfdc6570771fd3cc,84.0,Cards,38383.0,"4. Yellow card  , Foul",152762.01347708894,53307.31724137931,2231396_31041,31041,2012-09-29,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2231396,L1,2012,6. Matchday,2012-09-29,0,0,9.0,18.0,Markus Babbel,Markus Weinzierl,PreZero Arena,22000.0,Markus Schmidt,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,FC Augsburg 1907,00:00:00,domestic_league,bf2f60fe5ee2aa7cdfdc6570771fd3cc,84.0,Cards,38383.0,"4. Yellow card  , Foul",152762.01347708894,53307.31724137931,2231396_38383,38383,2012-09-29,1,0,0,0,90,Danny Williams,2018,1110,danny-williams,Germany,1989-03-08,Defensive Midfield,Midfield,right,182.0,4489216.076402706,2800000.0,2024-06-30,Unique Sports Group
2231397,L1,2012,6. Matchday,2012-09-28,2,2,6.0,4.0,Norbert Meier,Huub Stevens,MERKUR SPIEL-ARENA,54600.0,Peter Gagelmann,Fortuna Dusseldorf,FC Schalke 04,02:02:00,domestic_league,139b5be2ca5c02d0c31aaa6fa661e27d,66.0,Cards,1321.0,"2. Yellow card  , Foul",152762.01347708894,53307.31724137931,2231397_1321,1321,2012-09-28,1,0,0,0,73,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03,Defensive Midfield,Midfield,both,184.0,4489216.076402706,8000000.0,2024-06-30,Wasserman
2231397,L1,2012,6. Matchday,2012-09-28,2,2,6.0,4.0,Norbert Meier,Huub Stevens,MERKUR SPIEL-ARENA,54600.0,Peter Gagelmann,Fortuna Dusseldorf,FC Schalke 04,02:02:00,domestic_league,14860fdaded917126773fc5174e3fd6f,73.0,Substitutions,1321.0,", Risk of booking",55510.0,53307.31724137931,2231397_1321,1321,2012-09-28,1,0,0,0,73,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03,Defensive Midfield,Midfield,both,184.0,4489216.076402706,8000000.0,2024-06-30,Wasserman
2231442,L1,2012,15. Matchday,2012-12-01,1,1,4.0,10.0,Huub Stevens,Lucien Favre,Veltins-Arena,61673.0,Dr. Felix Brych,FC Schalke 04,Borussia Verein fur Leibesubung 1900 e.V.,01:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2231442_1321,1321,2012-12-01,0,0,0,0,90,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03,Defensive Midfield,Midfield,both,184.0,4489216.076402706,8000000.0,2024-06-30,Wasserman
2231528,L1,2012,17. Matchday,2012-12-16,1,3,16.0,3.0,Frank Kramer,Jurgen Klopp,PreZero Arena,30150.0,Florian Meyer,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Borussia Dortmund,01:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2231528_31041,31041,2012-12-16,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2231548,L1,2012,22. Matchday,2013-02-17,2,2,14.0,8.0,Michael Wiesinger,Mirko Slomka,Max-Morlock-Stadion,36101.0,Thorsten Kinhh Ffer,1.FC Nuremberg,Hannover 96,02:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2231548_49723,49723,2013-02-17,0,0,0,1,90,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2231560,L1,2012,19. Matchday,2013-01-25,3,0,3.0,15.0,Jurgen Klopp,Michael Wiesinger,SIGNAL IDUNA PARK,80100.0,Michael Weiner,Borussia Dortmund,1.FC Nuremberg,03:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2231560_49723,49723,2013-01-25,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2231568,L1,2012,18. Matchday,2013-01-20,1,1,15.0,9.0,Michael Wiesinger,Thorsten Fink,Max-Morlock-Stadion,42601.0,Tobias Welz,1.FC Nuremberg,Hamburger SV,01:01:00,domestic_league,678ea1dc72c2542be3c81f34bc709561,65.0,Substitutions,49723.0,", Injury",1986.0,53307.31724137931,2231568_49723,49723,2013-01-20,0,0,0,0,65,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2231604,L1,2012,31. Matchday,2013-04-28,4,1,4.0,8.0,Jens Keller,Thorsten Fink,Veltins-Arena,61673.0,Peter Sippel,FC Schalke 04,Hamburger SV,04:01:00,domestic_league,d7c884041357e4024461188466056149,80.0,Substitutions,1321.0,", Tactical",55519.0,53307.31724137931,2231604_1321,1321,2013-04-28,0,0,0,0,80,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03,Defensive Midfield,Midfield,both,184.0,4489216.076402706,8000000.0,2024-06-30,Wasserman
2250143,GB1,2012,25. Matchday,2013-02-02,3,3,5.0,19.0,David Moyes,Paul Lambert,Goodison Park,38121.0,Mike Jones,Everton Football Club,Aston Villa Football Club,03:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2250143_39471,39471,2013-02-02,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group
2250143,GB1,2012,25. Matchday,2013-02-02,3,3,5.0,19.0,David Moyes,Paul Lambert,Goodison Park,38121.0,Mike Jones,Everton Football Club,Aston Villa Football Club,03:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2250143_4267,4267,2013-02-02,0,0,0,0,90,Tim Howard,2015,29,tim-howard,United States,1979-03-06,Goalkeeper,Goalkeeper,right,191.0,4489216.076402706,10000000.0,2024-06-30,Wasserman
2250183,NL1,2012,2. Matchday,2012-08-19,3,1,3.0,14.0,Gertjan Verbeek,Peter Bosz,AFAS Stadion,15495.0,Serdar Gaza,Alkmaar Zaanstreek,Heracles Almelo,03:01:00,domestic_league,c4d2908bb0f36d76d3c8e01d9faf97fa,16.0,Goals,39378.0,", Right-footed shot, 3. Goal of the Season Assist: , Pass, 1. Assist of the Season",152762.01347708894,25427.0,2250183_39378,39378,2012-08-19,0,0,2,0,90,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06,Centre-Forward,Attack,right,185.0,500000.0,9000000.0,2024-12-31,Wasserman
2250183,NL1,2012,2. Matchday,2012-08-19,3,1,3.0,14.0,Gertjan Verbeek,Peter Bosz,AFAS Stadion,15495.0,Serdar Gaza,Alkmaar Zaanstreek,Heracles Almelo,03:01:00,domestic_league,8a961d714383dc4d32a1abc5155220e7,90.0,Goals,39378.0,", Right-footed shot, 4. Goal of the Season Assist: , Pass, 1. Assist of the Season",152762.01347708894,5017.0,2250183_39378,39378,2012-08-19,0,0,2,0,90,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06,Centre-Forward,Attack,right,185.0,500000.0,9000000.0,2024-12-31,Wasserman
2250310,NL1,2012,16. Matchday,2012-12-08,0,0,12.0,18.0,Gertjan Verbeek,Jurgen Streppel,AFAS Stadion,16072.0,Ed Janssen,Alkmaar Zaanstreek,Willem II Tilburg,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2250310_39378,39378,2012-12-08,0,0,0,0,90,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06,Centre-Forward,Attack,right,185.0,500000.0,9000000.0,2024-12-31,Wasserman
2250313,NL1,2012,17. Matchday,2012-12-15,1,2,15.0,12.0,Art Langeler,Gertjan Verbeek,MAC PARK stadium,11061.0,Jochem Kamphuis,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,Alkmaar Zaanstreek,01:02:00,domestic_league,d883119f1a5d935b5a5923c1811d3fa0,2.0,Goals,39378.0,", Left-footed shot, 10. Goal of the Season Assist:",152762.01347708894,53307.31724137931,2250313_39378,39378,2012-12-15,0,0,2,0,90,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06,Centre-Forward,Attack,right,185.0,500000.0,9000000.0,2024-12-31,Wasserman
2250313,NL1,2012,17. Matchday,2012-12-15,1,2,15.0,12.0,Art Langeler,Gertjan Verbeek,MAC PARK stadium,11061.0,Jochem Kamphuis,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,Alkmaar Zaanstreek,01:02:00,domestic_league,d34fbb137079f3bfc442786199a8aff0,33.0,Goals,39378.0,", Right-footed shot, 11. Goal of the Season Assist: , Pass, 3. Assist of the Season",152762.01347708894,25427.0,2250313_39378,39378,2012-12-15,0,0,2,0,90,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06,Centre-Forward,Attack,right,185.0,500000.0,9000000.0,2024-12-31,Wasserman
2251411,IT1,2012,15. Matchday,2012-12-02,1,3,19.0,6.0,Serse Cosmi,Zdena  Zeman,Artemio Franchi,10291.0,Paolo Silvio Mazzoleni,Siena FC,Associazione Sportiva Roma,01:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2251411_30593,30593,2012-12-02,0,0,0,0,90,Michael Bradley,2013,12,michael-bradley,United States,1987-07-31,Central Midfield,Midfield,right,189.0,200000.0,6500000.0,2024-06-30,Football Company Srl
2262487,EL,2012,group L,2012-11-22,0,0,9.279533599263578,9.579011966861,Mirko Slomka,Steve McClaren,Heinz-von-Heiden-Arena,35800.0,Aleksey Kulbakov,Hannover 96,Football Club Twente,00:00:00,international_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2262487_1335,1335,2012-11-22,0,0,0,0,90,Steven Cherundolo,2013,42,steven-cherundolo,United States,1979-02-19,Right-Back,Defender,right,172.0,4489216.076402706,4000000.0,2024-06-30,ARP Sportmarketing
2262522,EL,2012,group L,2012-12-06,2,2,9.279533599263578,9.579011966861,juan ignacio martinez,Mirko Slomka,Ciutat de Valencia,18000.0,Alexandru Tudor,Levante UD,Hannover 96,02:02:00,international_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2262522_1335,1335,2012-12-06,0,0,0,0,19,Steven Cherundolo,2013,42,steven-cherundolo,United States,1979-02-19,Right-Back,Defender,right,172.0,4489216.076402706,4000000.0,2024-06-30,ARP Sportmarketing
2284440,CL,2012,last 16 1st leg,2013-02-20,1,1,9.279533599263578,9.579011966861,Fatih Terim,Jens Keller,Ali Sami Yen Spor Kompleksi RAMS Park,50734.0,Willie Collum,Galatasaray Spor Kulubu,FC Schalke 04,01:01:00,international_cup,069f34dff6efeedf0898e73554223f10,35.0,Cards,1321.0,"3. Yellow card  , Unsporting behaviour",152762.01347708894,53307.31724137931,2284440_1321,1321,2013-02-20,1,0,1,0,90,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03,Defensive Midfield,Midfield,both,184.0,4489216.076402706,8000000.0,2024-06-30,Wasserman
2284440,CL,2012,last 16 1st leg,2013-02-20,1,1,9.279533599263578,9.579011966861,Fatih Terim,Jens Keller,Ali Sami Yen Spor Kompleksi RAMS Park,50734.0,Willie Collum,Galatasaray Spor Kulubu,FC Schalke 04,01:01:00,international_cup,090a78adcc5d80f32d254cb926720e5e,45.0,Goals,1321.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 3. Tournament Assist",152762.01347708894,16649.0,2284440_1321,1321,2013-02-20,1,0,1,0,90,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03,Defensive Midfield,Midfield,both,184.0,4489216.076402706,8000000.0,2024-06-30,Wasserman
2284783,CIT,2012,Quarter-Finals,2013-01-16,0,1,9.279533599263578,9.579011966861,Vincenzo Montella,Zdena  Zeman,Artemio Franchi,20003.0,Nicola Rizzoli,Associazione Calcio Fiorentina,Associazione Sportiva Roma,00:01:00,domestic_cup,a826ae1e0b7934178736158cff642cd9,55.0,Cards,30593.0,1. Yellow card,152762.01347708894,53307.31724137931,2284783_30593,30593,2013-01-16,1,0,0,0,120,Michael Bradley,2013,12,michael-bradley,United States,1987-07-31,Central Midfield,Midfield,right,189.0,200000.0,6500000.0,2024-06-30,Football Company Srl
2312718,CIT,2012,Final,2013-05-26,0,1,9.279533599263578,9.579011966861,Aurelio Andreazzoli,Vladimir Petkovic,Olimpico di Roma,55000.0,Daniele Orsato,Associazione Sportiva Roma,Societa Sportiva lazio S.P.A,00:01:00,domestic_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2312718_30593,30593,2013-05-26,0,0,0,0,90,Michael Bradley,2013,12,michael-bradley,United States,1987-07-31,Central Midfield,Midfield,right,189.0,200000.0,6500000.0,2024-06-30,Football Company Srl
2317258,NLSC,2013,Final,2013-07-27,2,3,9.279533599263578,9.579011966861,Gertjan Verbeek,Frank de Boer,Johan Cruijff ArenA,47000.0,Richard Liesveld,Alkmaar Zaanstreek,AFC Ajax Amsterdam,02:03:00,other,9b37bd279e29aa5bfa03d8c289938cc8,67.0,Goals,119169.0,", Left-footed shot, 1. Tournament Goal Assist:",152762.01347708894,53307.31724137931,2317258_119169,119169,2013-07-27,0,0,1,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar
2321068,L1,2013,4. Matchday,2013-08-31,0,1,17.0,10.0,Michael Wiesinger,Markus Weinzierl,Max-Morlock-Stadion,37239.0,Michael Weiner,1.FC Nuremberg,FC Augsburg 1907,00:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2321068_49723,49723,2013-08-31,0,0,0,0,6,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2321159,L1,2013,12. Matchday,2013-11-09,2,3,12.0,7.0,Markus Gisdol,Jos Luhukay,PreZero Arena,25078.0,Deniz Aytekin,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Hertha BSC,02:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2321159_31041,31041,2013-11-09,0,0,0,0,45,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2321175,L1,2013,14. Matchday,2013-12-01,2,0,9.0,15.0,Mirko Slomka,Armin Veh,Heinz-von-Heiden-Arena,40700.0,gunter perl,Hannover 96,eintracht frankfurt Football ag,02:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2321175_1335,1335,2013-12-01,0,0,0,0,1,Steven Cherundolo,2013,42,steven-cherundolo,United States,1979-02-19,Right-Back,Defender,right,172.0,4489216.076402706,4000000.0,2024-06-30,ARP Sportmarketing
2321189,L1,2013,15. Matchday,2013-12-07,1,2,15.0,11.0,Armin Veh,Markus Gisdol,Commerzbank Arena,41300.0,Peter Sippel,Eintracht Frankfurt Fuayball AG,tsg 1899 hoffenheim football spielbetriebs Gmbh,01:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2321189_31041,31041,2013-12-07,0,0,0,0,17,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2321204,L1,2013,17. Matchday,2013-12-21,2,1,16.0,13.0,Christian Streich,Mirko Slomka,Dreisamstadion,23200.0,Dr. Jochen Drees,Sport-Club Freiburg,Hannover 96,02:01:00,domestic_league,f34ad84558e78727cb9ca652d8be244d,82.0,Substitutions,1335.0,", Tactical",3114.0,53307.31724137931,2321204_1335,1335,2013-12-21,0,0,0,0,82,Steven Cherundolo,2013,42,steven-cherundolo,United States,1979-02-19,Right-Back,Defender,right,172.0,4489216.076402706,4000000.0,2024-06-30,ARP Sportmarketing
2321225,L1,2013,19. Matchday,2014-02-02,1,3,8.0,15.0,Jos Luhukay,Gertjan Verbeek,Olympiastadion Berlin,37438.0,Michael Weiner,Hertha BSC,1.FC Nuremberg,01:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2321225_49723,49723,2014-02-02,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2321296,L1,2013,27. Matchday,2014-03-25,1,3,9.0,1.0,Jos Luhukay,Pep Guardiola,Olympiastadion Berlin,76197.0,Marco Fritz,Hertha BSC,FC Bayern Munich,01:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2321296_124732,124732,2014-03-25,0,0,0,0,90,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28,Centre-Back,Defender,left,194.0,2000000.0,15000000.0,2024-06-30,ROGON
2329780,BE1,2013,22. Matchday,2014-01-19,2,1,11.0,2.0,Frank Vercauteren,John van den Brom,Argosstadion Achter de Kazerne,11911.0,Jerome Efong Nzolo,Yellow-Red Koninklijke Voetbalclub Mechelen,Royal Sporting Club Anderlecht,02:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2329780_39475,39475,2014-01-19,0,0,0,0,45,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09,Attacking Midfield,Midfield,both,185.0,4489216.076402706,3000000.0,2024-06-30,Wasserman
2329838,BE1,2013,15. Matchday,2013-11-10,0,1,2.0,4.0,Mario Been,John van den Brom,Cristal Arena,24236.0,Tim Pots,Koninklijke Racing Club Genk,Royal Sporting Club Anderlecht,00:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2329838_39475,39475,2013-11-10,0,0,0,0,90,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09,Attacking Midfield,Midfield,both,185.0,4489216.076402706,3000000.0,2024-06-30,Wasserman
2330827,FR1,2013,3. Matchday,2013-08-25,1,2,20.0,9.0,Michel Der Zakarian,Laurent Blanc,Stade de la Beaujoire,35867.0,Fredy Fautrel,Football Club de Nantes,Paris Saint-Germain Football Club,01:02:00,domestic_league,cd51352f64569a66fed50cb3f326b59d,33.0,Cards,111783.0,1. Yellow card,152762.01347708894,53307.31724137931,2330827_111783,111783,2013-08-25,1,0,0,0,90,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29,Central Midfield,Midfield,right,182.0,300000.0,2500000.0,2023-12-31,YMU Group
2330991,FR1,2013,19. Matchday,2013-12-21,2,0,4.0,10.0,Christophe Galtier,Michel Der Zakarian,Stade Geoffroy-Guichard,33704.0,Lionel Jaffredo,AS Saint Eienne,Football Club de Nantes,02:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2330991_111783,111783,2013-12-21,0,0,0,0,90,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29,Central Midfield,Midfield,right,182.0,300000.0,2500000.0,2023-12-31,YMU Group
2331130,FR1,2013,33. Matchday,2014-04-13,1,0,12.0,17.0,Michel Der Zakarian,Jocelyn Gourvennec,Stade de la Beaujoire,21357.0,Olivier Thual,Football Club de Nantes,EA Guingamp,01:00:00,domestic_league,5a9e38669749645578049f207f8021ec,30.0,Cards,111783.0,3. Yellow card,152762.01347708894,53307.31724137931,2331130_111783,111783,2014-04-13,1,0,0,0,90,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29,Central Midfield,Midfield,right,182.0,300000.0,2500000.0,2023-12-31,YMU Group
2332118,GB1,2013,7. Matchday,2013-10-05,3,1,5.0,7.0,Manuel Pellegrini,Roberto Martínez,Etihad Stadium,47267.0,Jonathan Moss,Manchester City Football Club,Everton Football Club,03:01:00,domestic_league,c36ed9faa1acc772899e5be5cc4b0797,70.0,Cards,4267.0,"1. Yellow card  , Dissent",152762.01347708894,53307.31724137931,2332118_4267,4267,2013-10-05,1,0,0,0,90,Tim Howard,2015,29,tim-howard,United States,1979-03-06,Goalkeeper,Goalkeeper,right,191.0,4489216.076402706,10000000.0,2024-06-30,Wasserman
2332118,GB1,2013,7. Matchday,2013-10-05,3,1,5.0,7.0,Manuel Pellegrini,Roberto Martínez,Etihad Stadium,47267.0,Jonathan Moss,Manchester City Football Club,Everton Football Club,03:01:00,domestic_league,6f8cbfb656318612b1a97641ed164af6,69.0,Goals,4267.0,", Own-goal Assist: , Shot on goal, 2. Assist of the Season",152762.01347708894,26399.0,2332118_4267,4267,2013-10-05,1,0,0,0,90,Tim Howard,2015,29,tim-howard,United States,1979-03-06,Goalkeeper,Goalkeeper,right,191.0,4489216.076402706,10000000.0,2024-06-30,Wasserman
2332247,GB1,2013,22. Matchday,2014-01-18,2,0,1.0,17.0,Arsene Wenger,Rene Meulensteen,Emirates Stadium,60000.0,Lee Probert,Arsenal Football Club,Fulham Football Club,02:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2332247_27577,27577,2014-01-18,0,0,0,0,90,Clint Dempsey,2013,931,clint-dempsey,United States,1983-03-09,Second Striker,Attack,right,185.0,4489216.076402706,15000000.0,2024-06-30,YMU Management Ltd.
2332263,GB1,2013,38. Matchday,2014-05-11,0,2,16.0,5.0,Steve Bruce,Roberto Martínez,MKM Stadium,24848.0,Howard Webb,Hull City,Everton Football Club,00:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2332263_4267,4267,2014-05-11,0,0,0,0,90,Tim Howard,2015,29,tim-howard,United States,1979-03-06,Goalkeeper,Goalkeeper,right,191.0,4489216.076402706,10000000.0,2024-06-30,Wasserman
2332291,GB1,2013,33. Matchday,2014-04-05,1,2,14.0,19.0,Paul Lambert,Felix Magath,Villa Park,33532.0,Michael Oliver,Aston Villa Football Club,Fulham Football Club,01:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2332291_39471,39471,2014-04-05,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group
2342362,NL1,2013,13. Matchday,2013-11-10,2,2,6.0,2.0,Ronald Koeman,Dick Advocaat,"Stadion Feyenoord ""De Kuip""",46000.0,Bas Nijhuis,Feyenoord Rotterdam,Alkmaar Zaanstreek,02:02:00,domestic_league,cf2eea6aad65dec5509832991f05a3c7,12.0,Cards,119169.0,2. Yellow card,152762.01347708894,53307.31724137931,2342362_119169,119169,2013-11-10,1,0,2,0,89,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar
2342362,NL1,2013,13. Matchday,2013-11-10,2,2,6.0,2.0,Ronald Koeman,Dick Advocaat,"Stadion Feyenoord ""De Kuip""",46000.0,Bas Nijhuis,Feyenoord Rotterdam,Alkmaar Zaanstreek,02:02:00,domestic_league,25d017eac151b0153de3956161926efe,17.0,Goals,119169.0,", Right-footed shot, 8. Goal of the Season Assist: , Pass, 1. Assist of the Season",152762.01347708894,89231.0,2342362_119169,119169,2013-11-10,1,0,2,0,89,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar
2342362,NL1,2013,13. Matchday,2013-11-10,2,2,6.0,2.0,Ronald Koeman,Dick Advocaat,"Stadion Feyenoord ""De Kuip""",46000.0,Bas Nijhuis,Feyenoord Rotterdam,Alkmaar Zaanstreek,02:02:00,domestic_league,91fd8c8464a9e3395e3456ff5dcbda44,57.0,Goals,119169.0,", Penalty, 9. Goal of the Season Assist: , Fouled player",152762.01347708894,25427.0,2342362_119169,119169,2013-11-10,1,0,2,0,89,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar
2342362,NL1,2013,13. Matchday,2013-11-10,2,2,6.0,2.0,Ronald Koeman,Dick Advocaat,"Stadion Feyenoord ""De Kuip""",46000.0,Bas Nijhuis,Feyenoord Rotterdam,Alkmaar Zaanstreek,02:02:00,domestic_league,a23dc6430b675ab9ea0e5d199ba04988,89.0,Substitutions,119169.0,", Not reported",41511.0,53307.31724137931,2342362_119169,119169,2013-11-10,1,0,2,0,89,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar
